NO.,Product_name,Review,Rating,Sentiment
99,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",i was confused between asus and lenovo s145 laptop but chose go with this laptop because of build quality.lenovo s145 feels quite flimsy while asus is reinforced with metal plates under the keyboard and in side supports of screen.4gb ram and ryzen 3250u is good for everyday uses and light office work like browsing with5-6 tab oepn in chrome and 2-3 office files and for heavy uses there option to increase ram capacity.ssd read speeds are quite fast 950mb/s and write speed upto 350mb/s th...,5,2
100,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)","absolutely great product. beautiful design, the ips level display.... absolutely stunning. packaging was secure too.now lets come to the performance. the ssd inside it gives the performance a big boost. 4 gigs of ram is sufficient for light multitasking (i'll add 4gigs of ram later). the laptop boots up in just 6-7 sec, and there's no lag in app opening and closing.battery performance is good i'd say. i was typing a document in ms word, and the laptop only consumed 6% of the battery in 45...",5,2
101,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)","it's an amazing laptop in this prize segment. because in this prize we get all types of specifications and aspects... like it having 256gb ssd drive, fhd display, a allround king processor unit everything is fine.i using this laptop till 8days ago... i think this was my right option.props:---1.fhd display ---one of the good ips lcd display with good resolution capacity2.ssd :--- the maximum boot up time will taken approximately 4second to 6 second3.ryzen 3 3340u :---- all round an exc...",5,2
102,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",first i would like to thank flipcart for sending this great product in 3 days . review -... i bought it in 32k in big billion days sale .1. the looks of this laptop is great and nyc.2. speed is fantastic running like butter on daily         usese remember it is not a gaming laptop so don't try heavy software. i install a android emulator on it and when i open the software i can clearly hear the noise of fan.3. it boot up in 6 second and off in 3 second thanks to nvme ssd remember there...,5,2
103,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)","the product is realy good and value for money battery life is not up to the mark but its ok in this price range .it is best for online class and study ,you can play small games but not a big game like pubg and gta 5 butin low setting you can play*packing is also good very genuine packing was there it takes time to reboot for only 5 to 7 seconds in light usage its to fast for office work and study it is best",5,2
104,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",in this price range it's an amazing laptop. don't think just go for it.😊1. bilt quality is good. 4/52. performance is amazing. 5/53. display is great. 5/54. battery is decent. 4/55. it's an best laptop for students. work and multimedia consumption.😊 6. and it's ryzen 3 3250u prosessor is amazing and makes more fast with ssd storage. loved it😊🔥,5,2
105,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",awesome laptop good for office normally work in word & excel hard more work for office need costly laptop otherwise this awesome for normally work in office,5,2
106,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)","my 7 days review and i upgraded to windows 111.except vga camera, everything is good.2.it get heated when u do heavy work. i think every laptop get heated when cpu usage more power.3.i am using for programing n tools i use are vs code, postman n also chrome (8-9 tabs), still no lags.4.all above observation is of 4gb of ram so i will update my ram by 8gb. 5.also i play asphalt 9 still no lags.6.my frd have i3 10th gen laptop and i buy ryzen 3 laptop. trust me ryzen 3 gives me great perfo...",4,2
107,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)","attractive design .very fast booting ,it takes only 5-7 second.no lags by multiple work .display is good .it is best for daily task but not for gaming.",5,2
108,"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)","best battery life, best performance (boots fast), fingerprint sensor is fast,full hd display etc. everything is good in price range. one thing i miss is a bakelite keyboard. very good are these vivobook lineup laptops. using from last 5 days. let's see after months how it will work.",4,2
109,"lenovo thinkbook 13s core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) tb13s itl gen 2 thin and light laptop  (13 inch, mineral grey, 1.26 kg, with ms office)",a great mid range laptop with form factor even better than macbook air. it comes with a great display and 11th gen i5 processor packed with 16gb dual channel ram which makes it a complete package overall.,5,2
110,"lenovo thinkbook 13s core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) tb13s itl gen 2 thin and light laptop  (13 inch, mineral grey, 1.26 kg, with ms office)","sturdy, nice display, best performance",5,2
111,"lenovo thinkbook 13s core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) tb13s itl gen 2 thin and light laptop  (13 inch, mineral grey, 1.26 kg, with ms office)",wonderful product,5,2
112,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)","it's just amazing! let me get the details here:• at this price it will be the best buy for office/casual use, average gaming (haven't played any high res games yet).• it has 1 ssd 256gb and 1 hdd of 1tb. windows is installed in ssd so the loading time (from turned off to start) is near about 5-7 seconds.• usable ram is around 5.86gb. 8gb is installed in one slot so another one is free to get another ram installed.• it is very light. it doesn't have a cd drive. honestly, i don't think any...",5,2
113,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)","product is good but the fan is running continuously, its little annoying if you live in a quiet peaceful area.second thing i have mention is the build quality of the product. its made of plastic, not the best one but little low in quality. otherwise it is a good product, good display, good performance, good battery life, soun of the speakers are also loud. i'm satisfied with this product.",4,2
114,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)","thanks flipkart for fast delivery in our lockdown zone.now i am writing review after 10 day use of laptop.1. better performance cause of 8gb ram and 256gb ssd, it boots up only in 7 secs. and i didn't faced any lag till now.2. better battery performance (upto 6-7 hrs ) with fast charging.3. screen quality is good but it has little bit backlight bleeding issue cause of ips display (this is only noticeable on black screen).4. fan speeds and noise only increases when work load increase...",4,2
115,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)",i have been using this laptop for 2 months now. its the best one available in this price range. has a great and smooth performance as well as good battery life. excellent for work and studies. i play cs go and it runs without any lag. excellent product.,5,2
116,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)",got it today. thanks to flipkart for the fastest delivery. the design and the display of the laptop is awesome. booting in just 5 sec after setup thanks to ssd for that. performance is good. battery is for about 3-4 hours but fast charging and with pre-installed microsoft office for life time. webcam is average. it is the best laptop with both ssd and hdd with good performance and quality product around 40k.,5,2
117,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)","very good product by hp,this laptop is very slim and powerful prosser,good battery back up, design is very good,i got this 37699 i recommend all of you this laptop,thanks flipcart, very good laptop,",5,2
118,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)","using it for 10 days , almost good laptop , ryzen 3 is a almost fast processor than i3.booting time almost 11 seconds after it appears password screen. os on ssd that make processing fast also.almost value for money .",5,2
119,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)",very good it's a beast at the price of 40kloved it and also the cheapest ssd laptop offered by hp you won't find it anywhere else. thank you flipkart for quick delivery,5,2
120,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)","it's  amazing! best is this category. i just bought this item for the prime purpose to support my daughter for her online classes of class xi. after using it for 4 days my observations are as under :1. speedy delivery : so thankful to flipkart for its speedy delivery. i booked it on 21st of may by evening, got delivered  on 23rd morning. really impressed!!!2. product style, look and feel : superb! light weight, handy, quite presentable !!!3. speed and performance :  with 256gb ssd, its boo...",5,2
121,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)",have faced issue of the system getting hang couple of times in last 1 week. pls check before purchasing as the configuration is good in this price but the system hang issue is a spoiler.,3,1
122,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)","after buying, everything is good. intel i3 1125g4 is enough good since it's a quad core processor, normally in this range we can get only dual core processor .   battery can be used only upto 4 hours on a full charge, charging speed is very high ,can charge just in a hour . normally battery of the laptop doesn't last for a longer time so it's enough .display is decent , viewing angles are not like smartphones but okk .display is enough bright for indoor, normally can work outdoor too .",3,1
123,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",smooth performance,4,2
124,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",it's nice this is first day .,3,1
125,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",this one js nice on time delivery,4,2
126,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",looks promising. i3 11th gen (1125g4) with 4 cores and 8 threads should be good enough power for day-to-day tasks.,5,2
127,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",good laptop,4,2
128,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",worth for money. in this price range this is certainly a good choice.,5,2
129,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",just amazing in this price..it gave quad core with dual storage space just a wow piece..,5,2
130,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-du3563tu thin and light laptop  (15.6 inch, jet black, 1.75 kg, with ms office)",worth it! back-lit keyboard problem 😐,4,2
